id,topic_id,timestamp,data
16905,1,1747504758534763038,"b'\x00\x01\x00\x00:\x00\x00\x00[GNVTG] Track: 351.81 deg, Speed: 9.73 knots / 18.02 km/h\x00\x00\x00'"
16906,1,1747504758534932642,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 175918.11\x00\x00\x00'"
16907,1,1747504758535002879,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 351.81 degrees\x00'
16908,1,1747504758535376671,"b'\x00\x01\x00\x00H\x00\x00\x00[PKHM] Roll:  359.882080\xc2\xb0, Pitch:  356.316071\xc2\xb0, Yaw:  351.808960*28\xc2\xb0\x00'"
16909,1,1747504758724441401,"b'\x00\x01\x00\x00t\x00\x00\x00[GNGGA] Latitude: 41.042503 N, Longitude: 28.603476 E, Altitude: 41.133m, Satellites: 32, HDOP: 0.52, Fix: DGPS Fix\x00'"
16910,1,1747504758724909093,"b'\x00\x01\x00\x00j\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 1 3 4 6 7 9 16 26 31 \n  PDOP: 1.07, HDOP: 0.52, VDOP: 0.93\x00\x00\x00'"
16911,1,1747504758725187852,"b'\x00\x01\x00\x00i\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 6 7 8 9 10 16 22 23 \n  PDOP: 1.07, HDOP: 0.52, VDOP: 0.93\x00\x00\x00\x00'"
16912,1,1747504758725507474,"b'\x00\x01\x00\x00j\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 4 6 9 10 11 12 23 36 \n  PDOP: 1.07, HDOP: 0.52, VDOP: 0.93\x00\x00\x00'"
16913,1,1747504758725798071,"b'\x00\x01\x00\x00i\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 9 11 14 21 24 26 33 \n  PDOP: 1.07, HDOP: 0.52, VDOP: 0.93\x00\x00\x00\x00'"
16914,1,1747504758726064941,"b'\x00\x01\x00\x00T\x00\x00\x00[GNGST] UTC: 175918.31, RMS: 0.00, \xcf\x83_lat: 0.31 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 172.29 m\x00'"
16915,1,1747504758726298451,"b'\x00\x01\x00\x00\xda\x00\x00\x00[GPGSV] Msg 1/3, Total Sats: 9\n  \xe2\x9e\xa4 PRN: 1, Elev: 19\xc2\xb0, Azim: 171\xc2\xb0, SNR: 41\n  \xe2\x9e\xa4 PRN: 3, Elev: 51\xc2\xb0, Azim: 107\xc2\xb0, SNR: 44\n  \xe2\x9e\xa4 PRN: 4, Elev: 73\xc2\xb0, Azim: 12\xc2\xb0, SNR: 43\n  \xe2\x9e\xa4 PRN: 6, Elev: 38\xc2\xb0, Azim: 48\xc2\xb0, SNR: 47\n\x00\x00\x00'"
16916,1,1747504758726617469,"b'\x00\x01\x00\x00 \x00\x00\x00[GPGSV] Msg 2/3, Total Sats: 9\n\x00'"
16917,1,1747504758745706240,"b'\x00\x01\x00\x00O\x00\x00\x00[GPGSV] Msg 3/3, Total Sats: 9\n  \xe2\x9e\xa4 PRN: 31, Elev: 17\xc2\xb0, Azim: 43\xc2\xb0, SNR: 43\n\x00\x00'"
16918,1,1747504758745855453,"b'\x00\x01\x00\x00\xd9\x00\x00\x00[GLGSV] Msg 1/2, Total Sats: 8\n  \xe2\x9e\xa4 PRN: 6, Elev: 23\xc2\xb0, Azim: 71\xc2\xb0, SNR: 35\n  \xe2\x9e\xa4 PRN: 7, Elev: 56\xc2\xb0, Azim: 21\xc2\xb0, SNR: 49\n  \xe2\x9e\xa4 PRN: 8, Elev: 39\xc2\xb0, Azim: 44\xc2\xb0, SNR: 48\n  \xe2\x9e\xa4 PRN: 9, Elev: 39\xc2\xb0, Azim: 104\xc2\xb0, SNR: 48\n\x00\x00\x00\x00'"
16919,1,1747504758746127667,"b'\x00\x01\x00\x00\xde\x00\x00\x00[GLGSV] Msg 2/2, Total Sats: 8\n  \xe2\x9e\xa4 PRN: 10, Elev: 18\xc2\xb0, Azim: 151\xc2\xb0, SNR: 33\n  \xe2\x9e\xa4 PRN: 16, Elev: 24\xc2\xb0, Azim: 39\xc2\xb0, SNR: 48\n  \xe2\x9e\xa4 PRN: 22, Elev: 34\xc2\xb0, Azim: 223\xc2\xb0, SNR: 47\n  \xe2\x9e\xa4 PRN: 23, Elev: 43\xc2\xb0, Azim: 28\xc2\xb0, SNR: 47\n\x00\x00\x00'"
16920,1,1747504758746244907,"b'\x00\x01\x00\x00\xda\x00\x00\x00[GAGSV] Msg 1/2, Total Sats: 8\n  \xe2\x9e\xa4 PRN: 4, Elev: 66\xc2\xb0, Azim: 37\xc2\xb0, SNR: 44\n  \xe2\x9e\xa4 PRN: 6, Elev: 76\xc2\xb0, Azim: 48\xc2\xb0, SNR: 45\n  \xe2\x9e\xa4 PRN: 9, Elev: 54\xc2\xb0, Azim: 10\xc2\xb0, SNR: 46\n  \xe2\x9e\xa4 PRN: 10, Elev: 36\xc2\xb0, Azim: 180\xc2\xb0, SNR: 41\n\x00\x00\x00'"
16921,1,1747504758746602673,"b'\x00\x01\x00\x00\xdf\x00\x00\x00[GAGSV] Msg 2/2, Total Sats: 8\n  \xe2\x9e\xa4 PRN: 11, Elev: 57\xc2\xb0, Azim: 210\xc2\xb0, SNR: 40\n  \xe2\x9e\xa4 PRN: 12, Elev: 16\xc2\xb0, Azim: 167\xc2\xb0, SNR: 33\n  \xe2\x9e\xa4 PRN: 23, Elev: 13\xc2\xb0, Azim: 101\xc2\xb0, SNR: 39\n  \xe2\x9e\xa4 PRN: 36, Elev: 46\xc2\xb0, Azim: 45\xc2\xb0, SNR: 47\n\x00\x00'"
16922,1,1747504758767000229,"b'\x00\x01\x00\x00:\x00\x00\x00[GNVTG] Track: 349.16 deg, Speed: 9.53 knots / 17.65 km/h\x00\x00\x00'"
16923,1,1747504758767098437,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 175918.31\x00\x00\x00'"
16924,1,1747504758767305066,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 349.16 degrees\x00'
16925,1,1747504758767477541,"b'\x00\x01\x00\x00H\x00\x00\x00[PKHM] Roll:  359.460907\xc2\xb0, Pitch:  356.391083\xc2\xb0, Yaw:  349.158752*24\xc2\xb0\x00'"
16926,1,1747504758933866446,"b'\x00\x01\x00\x00t\x00\x00\x00[GNGGA] Latitude: 41.042511 N, Longitude: 28.603474 E, Altitude: 41.176m, Satellites: 32, HDOP: 0.52, Fix: DGPS Fix\x00'"
16927,1,1747504758934064335,"b'\x00\x01\x00\x00T\x00\x00\x00[GNGST] UTC: 175918.51, RMS: 0.00, \xcf\x83_lat: 0.31 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 174.60 m\x00'"
16928,1,1747504758934326810,"b'\x00\x01\x00\x00:\x00\x00\x00[GNVTG] Track: 346.52 deg, Speed: 9.27 knots / 17.17 km/h\x00\x00\x00'"
16929,1,1747504758934542519,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 175918.51\x00\x00\x00'"
16930,1,1747504758934690624,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 346.52 degrees\x00'
16931,1,1747504758934869245,"b'\x00\x01\x00\x00H\x00\x00\x00[PKHM] Roll:  359.414856\xc2\xb0, Pitch:  356.195648\xc2\xb0, Yaw:  346.516266*20\xc2\xb0\x00'"
16932,1,1747504759134840450,"b'\x00\x01\x00\x00t\x00\x00\x00[GNGGA] Latitude: 41.042520 N, Longitude: 28.603471 E, Altitude: 41.218m, Satellites: 32, HDOP: 0.52, Fix: DGPS Fix\x00'"
16933,1,1747504759135232368,"b'\x00\x01\x00\x00T\x00\x00\x00[GNGST] UTC: 175918.71, RMS: 0.00, \xcf\x83_lat: 0.31 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 176.98 m\x00'"
16934,1,1747504759135541554,"b'\x00\x01\x00\x00:\x00\x00\x00[GNVTG] Track: 343.96 deg, Speed: 9.04 knots / 16.74 km/h\x00\x00\x00'"
16935,1,1747504759135773908,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 175918.71\x00\x00\x00'"
16936,1,1747504759136021200,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 343.96 degrees\x00'
16937,1,1747504759136290314,"b'\x00\x01\x00\x00H\x00\x00\x00[PKHM] Roll:  359.113678\xc2\xb0, Pitch:  355.890015\xc2\xb0, Yaw:  343.959198*23\xc2\xb0\x00'"
16938,1,1747504759334598195,"b'\x00\x01\x00\x00t\x00\x00\x00[GNGGA] Latitude: 41.042528 N, Longitude: 28.603468 E, Altitude: 41.256m, Satellites: 32, HDOP: 0.52, Fix: DGPS Fix\x00'"
16939,1,1747504759334949364,"b'\x00\x01\x00\x00T\x00\x00\x00[GNGST] UTC: 175918.91, RMS: 0.00, \xcf\x83_lat: 0.31 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 179.45 m\x00'"
16940,1,1747504759335261215,"b'\x00\x01\x00\x00:\x00\x00\x00[GNVTG] Track: 341.48 deg, Speed: 8.78 knots / 16.26 km/h\x00\x00\x00'"
16941,1,1747504759335515549,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 175918.91\x00\x00\x00'"
16942,1,1747504759335692416,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 341.48 degrees\x00'
16943,1,1747504759335873862,"b'\x00\x01\x00\x00H\x00\x00\x00[PKHM] Roll:  358.503815\xc2\xb0, Pitch:  355.595428\xc2\xb0, Yaw:  341.482727*25\xc2\xb0\x00'"
16944,1,1747504759534360230,"b'\x00\x01\x00\x00t\x00\x00\x00[GNGGA] Latitude: 41.042535 N, Longitude: 28.603464 E, Altitude: 41.293m, Satellites: 32, HDOP: 0.52, Fix: DGPS Fix\x00'"
16945,1,1747504759534775106,"b'\x00\x01\x00\x00R\x00\x00\x00[GNGST] UTC: 175919.11, RMS: 0.00, \xcf\x83_lat: 0.31 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 1.89 m\x00\x00\x00'"
16946,1,1747504759535170836,"b'\x00\x01\x00\x00:\x00\x00\x00[GNVTG] Track: 339.02 deg, Speed: 8.57 knots / 15.86 km/h\x00\x00\x00'"
16947,1,1747504759535343412,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 175919.11\x00\x00\x00'"
16948,1,1747504759535597241,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 339.02 degrees\x00'
16949,1,1747504759535832876,"b'\x00\x01\x00\x00H\x00\x00\x00[PKHM] Roll:  358.372833\xc2\xb0, Pitch:  355.311829\xc2\xb0, Yaw:  339.019867*2D\xc2\xb0\x00'"
16950,1,1747504759724316615,"b'\x00\x01\x00\x00t\x00\x00\x00[GNGGA] Latitude: 41.042542 N, Longitude: 28.603460 E, Altitude: 41.327m, Satellites: 32, HDOP: 0.52, Fix: DGPS Fix\x00'"
16951,1,1747504759724699050,"b'\x00\x01\x00\x00j\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 1 3 4 6 7 9 16 26 31 \n  PDOP: 1.07, HDOP: 0.52, VDOP: 0.93\x00\x00\x00'"
16952,1,1747504759724782640,"b'\x00\x01\x00\x00i\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 6 7 8 9 10 16 22 23 \n  PDOP: 1.07, HDOP: 0.52, VDOP: 0.93\x00\x00\x00\x00'"
16953,1,1747504759724979125,"b'\x00\x01\x00\x00j\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 4 6 9 10 11 12 23 36 \n  PDOP: 1.07, HDOP: 0.52, VDOP: 0.93\x00\x00\x00'"
16954,1,1747504759725267349,"b'\x00\x01\x00\x00i\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 9 11 14 21 24 26 33 \n  PDOP: 1.07, HDOP: 0.52, VDOP: 0.93\x00\x00\x00\x00'"
16955,1,1747504759725550955,"b'\x00\x01\x00\x00R\x00\x00\x00[GNGST] UTC: 175919.31, RMS: 0.00, \xcf\x83_lat: 0.31 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 4.35 m\x00\x00\x00'"
16956,1,1747504759725713385,"b'\x00\x01\x00\x00\xda\x00\x00\x00[GPGSV] Msg 1/3, Total Sats: 9\n  \xe2\x9e\xa4 PRN: 1, Elev: 19\xc2\xb0, Azim: 171\xc2\xb0, SNR: 41\n  \xe2\x9e\xa4 PRN: 3, Elev: 51\xc2\xb0, Azim: 107\xc2\xb0, SNR: 46\n  \xe2\x9e\xa4 PRN: 4, Elev: 73\xc2\xb0, Azim: 12\xc2\xb0, SNR: 44\n  \xe2\x9e\xa4 PRN: 6, Elev: 38\xc2\xb0, Azim: 48\xc2\xb0, SNR: 46\n\x00\x00\x00'"
16957,1,1747504759725950166,"b'\x00\x01\x00\x00 \x00\x00\x00[GPGSV] Msg 2/3, Total Sats: 9\n\x00'"
16958,1,1747504759745772951,"b'\x00\x01\x00\x00O\x00\x00\x00[GPGSV] Msg 3/3, Total Sats: 9\n  \xe2\x9e\xa4 PRN: 31, Elev: 17\xc2\xb0, Azim: 43\xc2\xb0, SNR: 38\n\x00\x00'"
16959,1,1747504759745865285,"b'\x00\x01\x00\x00\xd9\x00\x00\x00[GLGSV] Msg 1/2, Total Sats: 8\n  \xe2\x9e\xa4 PRN: 6, Elev: 23\xc2\xb0, Azim: 71\xc2\xb0, SNR: 34\n  \xe2\x9e\xa4 PRN: 7, Elev: 56\xc2\xb0, Azim: 21\xc2\xb0, SNR: 49\n  \xe2\x9e\xa4 PRN: 8, Elev: 39\xc2\xb0, Azim: 44\xc2\xb0, SNR: 47\n  \xe2\x9e\xa4 PRN: 9, Elev: 39\xc2\xb0, Azim: 104\xc2\xb0, SNR: 46\n\x00\x00\x00\x00'"
16960,1,1747504759746135227,"b'\x00\x01\x00\x00\xde\x00\x00\x00[GLGSV] Msg 2/2, Total Sats: 8\n  \xe2\x9e\xa4 PRN: 10, Elev: 18\xc2\xb0, Azim: 151\xc2\xb0, SNR: 36\n  \xe2\x9e\xa4 PRN: 16, Elev: 24\xc2\xb0, Azim: 39\xc2\xb0, SNR: 43\n  \xe2\x9e\xa4 PRN: 22, Elev: 34\xc2\xb0, Azim: 223\xc2\xb0, SNR: 49\n  \xe2\x9e\xa4 PRN: 23, Elev: 43\xc2\xb0, Azim: 28\xc2\xb0, SNR: 49\n\x00\x00\x00'"
16961,1,1747504759746337011,"b'\x00\x01\x00\x00\xda\x00\x00\x00[GAGSV] Msg 1/2, Total Sats: 8\n  \xe2\x9e\xa4 PRN: 4, Elev: 66\xc2\xb0, Azim: 37\xc2\xb0, SNR: 45\n  \xe2\x9e\xa4 PRN: 6, Elev: 76\xc2\xb0, Azim: 48\xc2\xb0, SNR: 46\n  \xe2\x9e\xa4 PRN: 9, Elev: 54\xc2\xb0, Azim: 10\xc2\xb0, SNR: 45\n  \xe2\x9e\xa4 PRN: 10, Elev: 36\xc2\xb0, Azim: 180\xc2\xb0, SNR: 42\n\x00\x00\x00'"
16962,1,1747504759746604132,"b'\x00\x01\x00\x00\xdf\x00\x00\x00[GAGSV] Msg 2/2, Total Sats: 8\n  \xe2\x9e\xa4 PRN: 11, Elev: 57\xc2\xb0, Azim: 210\xc2\xb0, SNR: 40\n  \xe2\x9e\xa4 PRN: 12, Elev: 16\xc2\xb0, Azim: 167\xc2\xb0, SNR: 34\n  \xe2\x9e\xa4 PRN: 23, Elev: 13\xc2\xb0, Azim: 101\xc2\xb0, SNR: 32\n  \xe2\x9e\xa4 PRN: 36, Elev: 46\xc2\xb0, Azim: 45\xc2\xb0, SNR: 46\n\x00\x00'"
16963,1,1747504759766260285,"b'\x00\x01\x00\x00:\x00\x00\x00[GNVTG] Track: 336.64 deg, Speed: 8.31 knots / 15.40 km/h\x00\x00\x00'"
16964,1,1747504759766486947,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 175919.31\x00\x00\x00'"
16965,1,1747504759766637301,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 336.64 degrees\x00'
16966,1,1747504759766874012,"b'\x00\x01\x00\x00H\x00\x00\x00[PKHM] Roll:  358.180634\xc2\xb0, Pitch:  355.107513\xc2\xb0, Yaw:  336.638306*2E\xc2\xb0\x00'"
16967,1,1747504759934137424,"b'\x00\x01\x00\x00t\x00\x00\x00[GNGGA] Latitude: 41.042549 N, Longitude: 28.603456 E, Altitude: 41.361m, Satellites: 32, HDOP: 0.52, Fix: DGPS Fix\x00'"
16968,1,1747504759934565788,"b'\x00\x01\x00\x00R\x00\x00\x00[GNGST] UTC: 175919.51, RMS: 0.00, \xcf\x83_lat: 0.31 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 6.84 m\x00\x00\x00'"
16969,1,1747504759934902010,"b'\x00\x01\x00\x00:\x00\x00\x00[GNVTG] Track: 334.30 deg, Speed: 8.09 knots / 14.99 km/h\x00\x00\x00'"
16970,1,1747504759935021406,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 175919.51\x00\x00\x00'"
16971,1,1747504759935298752,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 334.30 degrees\x00'
16972,1,1747504759935517672,"b'\x00\x01\x00\x00H\x00\x00\x00[PKHM] Roll:  357.926056\xc2\xb0, Pitch:  355.051666\xc2\xb0, Yaw:  334.297852*2B\xc2\xb0\x00'"
16973,1,1747504760133957828,"b'\x00\x01\x00\x00t\x00\x00\x00[GNGGA] Latitude: 41.042556 N, Longitude: 28.603451 E, Altitude: 41.396m, Satellites: 32, HDOP: 0.52, Fix: DGPS Fix\x00'"
16974,1,1747504760134147233,"b'\x00\x01\x00\x00R\x00\x00\x00[GNGST] UTC: 175919.71, RMS: 0.00, \xcf\x83_lat: 0.31 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 9.32 m\x00\x00\x00'"
16975,1,1747504760134381950,"b'\x00\x01\x00\x00:\x00\x00\x00[GNVTG] Track: 331.96 deg, Speed: 7.91 knots / 14.64 km/h\x00\x00\x00'"
16976,1,1747504760134490488,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 175919.71\x00\x00\x00'"
16977,1,1747504760134781438,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 331.96 degrees\x00'
16978,1,1747504760135013805,"b'\x00\x01\x00\x00H\x00\x00\x00[PKHM] Roll:  357.787933\xc2\xb0, Pitch:  355.015503\xc2\xb0, Yaw:  331.964569*21\xc2\xb0\x00'"
16979,1,1747504760334875791,"b'\x00\x01\x00\x00t\x00\x00\x00[GNGGA] Latitude: 41.042562 N, Longitude: 28.603447 E, Altitude: 41.429m, Satellites: 32, HDOP: 0.52, Fix: DGPS Fix\x00'"
16980,1,1747504760335316381,"b'\x00\x01\x00\x00S\x00\x00\x00[GNGST] UTC: 175919.91, RMS: 0.00, \xcf\x83_lat: 0.31 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 11.81 m\x00\x00'"
16981,1,1747504760335681329,"b'\x00\x01\x00\x00:\x00\x00\x00[GNVTG] Track: 329.69 deg, Speed: 7.68 knots / 14.23 km/h\x00\x00\x00'"
16982,1,1747504760335807252,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 175919.91\x00\x00\x00'"
16983,1,1747504760336105570,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 329.69 degrees\x00'
16984,1,1747504760336359816,"b'\x00\x01\x00\x00H\x00\x00\x00[PKHM] Roll:  357.631775\xc2\xb0, Pitch:  354.927246\xc2\xb0, Yaw:  329.694122*22\xc2\xb0\x00'"
16985,1,1747504760534738767,"b'\x00\x01\x00\x00t\x00\x00\x00[GNGGA] Latitude: 41.042568 N, Longitude: 28.603442 E, Altitude: 41.465m, Satellites: 32, HDOP: 0.52, Fix: DGPS Fix\x00'"
16986,1,1747504760535069601,"b'\x00\x01\x00\x00S\x00\x00\x00[GNGST] UTC: 175920.11, RMS: 0.00, \xcf\x83_lat: 0.31 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 14.31 m\x00\x00'"
16987,1,1747504760535335144,"b'\x00\x01\x00\x00:\x00\x00\x00[GNVTG] Track: 327.43 deg, Speed: 7.48 knots / 13.84 km/h\x00\x00\x00'"
16988,1,1747504760535573473,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 175920.11\x00\x00\x00'"
16989,1,1747504760535640636,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 327.43 degrees\x00'
16990,1,1747504760535903980,"b'\x00\x01\x00\x00H\x00\x00\x00[PKHM] Roll:  357.416382\xc2\xb0, Pitch:  354.910126\xc2\xb0, Yaw:  327.425598*29\xc2\xb0\x00'"
16991,1,1747504760724513702,"b'\x00\x01\x00\x00t\x00\x00\x00[GNGGA] Latitude: 41.042573 N, Longitude: 28.603437 E, Altitude: 41.502m, Satellites: 32, HDOP: 0.52, Fix: DGPS Fix\x00'"
16992,1,1747504760724929610,"b'\x00\x01\x00\x00j\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 1 3 4 6 7 9 16 26 31 \n  PDOP: 1.07, HDOP: 0.52, VDOP: 0.93\x00\x00\x00'"
16993,1,1747504760725268793,"b'\x00\x01\x00\x00i\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 6 7 8 9 10 16 22 23 \n  PDOP: 1.07, HDOP: 0.52, VDOP: 0.93\x00\x00\x00\x00'"
16994,1,1747504760725605275,"b'\x00\x01\x00\x00j\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 4 6 9 10 11 12 23 36 \n  PDOP: 1.07, HDOP: 0.52, VDOP: 0.93\x00\x00\x00'"
16995,1,1747504760725779152,"b'\x00\x01\x00\x00i\x00\x00\x00[GNGSA] Mode: A, Fix Type: 3, Used Satellites: 9 11 14 21 24 26 33 \n  PDOP: 1.07, HDOP: 0.52, VDOP: 0.93\x00\x00\x00\x00'"
16996,1,1747504760726088328,"b'\x00\x01\x00\x00S\x00\x00\x00[GNGST] UTC: 175920.31, RMS: 0.00, \xcf\x83_lat: 0.31 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 16.79 m\x00\x00'"
16997,1,1747504760726409353,"b'\x00\x01\x00\x00\xda\x00\x00\x00[GPGSV] Msg 1/3, Total Sats: 9\n  \xe2\x9e\xa4 PRN: 1, Elev: 19\xc2\xb0, Azim: 171\xc2\xb0, SNR: 41\n  \xe2\x9e\xa4 PRN: 3, Elev: 51\xc2\xb0, Azim: 107\xc2\xb0, SNR: 46\n  \xe2\x9e\xa4 PRN: 4, Elev: 73\xc2\xb0, Azim: 12\xc2\xb0, SNR: 44\n  \xe2\x9e\xa4 PRN: 6, Elev: 38\xc2\xb0, Azim: 48\xc2\xb0, SNR: 46\n\x00\x00\x00'"
16998,1,1747504760726539394,"b'\x00\x01\x00\x00 \x00\x00\x00[GPGSV] Msg 2/3, Total Sats: 9\n\x00'"
16999,1,1747504760745707345,"b'\x00\x01\x00\x00O\x00\x00\x00[GPGSV] Msg 3/3, Total Sats: 9\n  \xe2\x9e\xa4 PRN: 31, Elev: 17\xc2\xb0, Azim: 43\xc2\xb0, SNR: 40\n\x00\x00'"
17000,1,1747504760745849539,"b'\x00\x01\x00\x00\xd9\x00\x00\x00[GLGSV] Msg 1/2, Total Sats: 8\n  \xe2\x9e\xa4 PRN: 6, Elev: 23\xc2\xb0, Azim: 71\xc2\xb0, SNR: 33\n  \xe2\x9e\xa4 PRN: 7, Elev: 56\xc2\xb0, Azim: 21\xc2\xb0, SNR: 50\n  \xe2\x9e\xa4 PRN: 8, Elev: 39\xc2\xb0, Azim: 44\xc2\xb0, SNR: 47\n  \xe2\x9e\xa4 PRN: 9, Elev: 39\xc2\xb0, Azim: 104\xc2\xb0, SNR: 46\n\x00\x00\x00\x00'"
17001,1,1747504760746136780,"b'\x00\x01\x00\x00\xde\x00\x00\x00[GLGSV] Msg 2/2, Total Sats: 8\n  \xe2\x9e\xa4 PRN: 10, Elev: 18\xc2\xb0, Azim: 151\xc2\xb0, SNR: 38\n  \xe2\x9e\xa4 PRN: 16, Elev: 24\xc2\xb0, Azim: 39\xc2\xb0, SNR: 45\n  \xe2\x9e\xa4 PRN: 22, Elev: 34\xc2\xb0, Azim: 223\xc2\xb0, SNR: 47\n  \xe2\x9e\xa4 PRN: 23, Elev: 43\xc2\xb0, Azim: 28\xc2\xb0, SNR: 48\n\x00\x00\x00'"
17002,1,1747504760746484610,"b'\x00\x01\x00\x00\xda\x00\x00\x00[GAGSV] Msg 1/2, Total Sats: 8\n  \xe2\x9e\xa4 PRN: 4, Elev: 66\xc2\xb0, Azim: 37\xc2\xb0, SNR: 44\n  \xe2\x9e\xa4 PRN: 6, Elev: 76\xc2\xb0, Azim: 48\xc2\xb0, SNR: 44\n  \xe2\x9e\xa4 PRN: 9, Elev: 54\xc2\xb0, Azim: 10\xc2\xb0, SNR: 47\n  \xe2\x9e\xa4 PRN: 10, Elev: 36\xc2\xb0, Azim: 180\xc2\xb0, SNR: 41\n\x00\x00\x00'"
17003,1,1747504760746611514,"b'\x00\x01\x00\x00\xdf\x00\x00\x00[GAGSV] Msg 2/2, Total Sats: 8\n  \xe2\x9e\xa4 PRN: 11, Elev: 57\xc2\xb0, Azim: 210\xc2\xb0, SNR: 40\n  \xe2\x9e\xa4 PRN: 12, Elev: 16\xc2\xb0, Azim: 167\xc2\xb0, SNR: 35\n  \xe2\x9e\xa4 PRN: 23, Elev: 13\xc2\xb0, Azim: 101\xc2\xb0, SNR: 36\n  \xe2\x9e\xa4 PRN: 36, Elev: 46\xc2\xb0, Azim: 45\xc2\xb0, SNR: 45\n\x00\x00'"
17004,1,1747504760766404220,"b'\x00\x01\x00\x00:\x00\x00\x00[GNVTG] Track: 325.20 deg, Speed: 7.30 knots / 13.52 km/h\x00\x00\x00'"
17005,1,1747504760766503612,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 175920.31\x00\x00\x00'"
17006,1,1747504760766653595,b'\x00\x01\x00\x00\x1c\x00\x00\x00[GNHDT] Yaw: 325.20 degrees\x00'
17007,1,1747504760766868109,"b'\x00\x01\x00\x00H\x00\x00\x00[PKHM] Roll:  357.338684\xc2\xb0, Pitch:  354.748199\xc2\xb0, Yaw:  325.203735*21\xc2\xb0\x00'"
17008,1,1747504760934228526,"b'\x00\x01\x00\x00t\x00\x00\x00[GNGGA] Latitude: 41.042579 N, Longitude: 28.603431 E, Altitude: 41.534m, Satellites: 32, HDOP: 0.52, Fix: DGPS Fix\x00'"
17009,1,1747504760934730716,"b'\x00\x01\x00\x00S\x00\x00\x00[GNGST] UTC: 175920.51, RMS: 0.00, \xcf\x83_lat: 0.31 m, \xcf\x83_lon: 0.31 m, \xcf\x83_alt: 19.29 m\x00\x00'"
17010,1,1747504760935084288,"b'\x00\x01\x00\x00:\x00\x00\x00[GNVTG] Track: 323.10 deg, Speed: 7.11 knots / 13.17 km/h\x00\x00\x00'"
17011,1,1747504760935242925,"b'\x00\x01\x00\x00*\x00\x00\x00[GNZDA] Date: 17/05/2025, Time: 175920.51\x00\x00\x00'"
